Row 1,Row 2,Row 3
-87.49331,-101.89156,45504
-67.53978,-69.23302,45505
-61.735,-61.88624,45506
-57.91556,-57.98396,45507
-55.19198,-55.3697,45508
-53.17149,-53.2225,45509
-51.75026,-51.75338,45510
-50.82401,-50.86133,45511
-50.20051,-50.19982,45512
-49.91059,-49.89388,45513
-50.10739,-50.12245,45514
-50.72122,-50.67071,45515
-51.53845,-51.36393,45516
-52.52745,-52.39438,45517
-53.80263,-53.89696,45518
-55.25914,-55.40056,45519
-56.64652,-56.36897,45520
-57.9917,-57.44391,45521
-59.37069,-59.28775,45522
-60.89456,-61.11429,45523
-63.16114,-62.62848,45524
-66.3701,-65.20314,45525
-70.24162,-69.18668,45526
-78.29335,-75.25192,45527
-82.56711,-93.43315,45528
-73.46833,-74.58575,45529
-69.16439,-70.48759,45530
-66.04978,-67.42071,45531
-64.93026,-65.62438,45532
-64.45274,-65.04788,45533
-63.42349,-63.97483,45534
-62.52044,-62.65593,45535
-61.78866,-62.22856,45536
-61.30352,-62.11723,45537
-61.59912,-61.83267,45538
-62.4161,-62.5933,45539
-64.32834,-65.63667,45540
-69.59099,-70.96286,45541
-82.26196,-80.99675,45542
-78.2781,-75.44877,45543
-67.9753,-66.74308,45544
-64.11054,-64.11816,45545
-63.41278,-62.98657,45546
-62.88857,-62.20104,45547
-62.92253,-63.30647,45548
-65.28492,-66.06101,45549
-68.51821,-67.93832,45550
-71.14605,-70.73692,45551
-75.95828,-77.48158,45552
-80.37757,-81.35765,45553
-82.60029,-84.51743,45554
-93.67059,-87.44654,45555
-80.64997,-80.34747,45556
-78.34208,-76.78091,45557
-71.97471,-70.54816,45558
-67.46015,-66.92972,45559
-65.42884,-64.78366,45560
-63.7934,-63.00371,45561
-62.92167,-62.4277,45562
-63.20283,-62.42727,45563
-63.21111,-62.07407,45564
-63.10159,-62.59073,45565
-64.41543,-64.19916,45566
-66.35425,-64.87959,45567
-66.7527,-64.61796,45568
-66.50106,-65.04665,45569
-66.66062,-65.88871,45570
-66.44453,-65.94224,45571
-66.34282,-65.4142,45572
-68.02134,-66.14898,45573
-72.30669,-69.43977,45574
-80.11431,-74.35636,45575
-86.63586,-84.06307,45576
-71.09731,-74.10376,45577
-64.21454,-65.21875,45578
-60.44945,-61.56971,45579
-58.53764,-59.3586,45580
-57.28358,-57.6935,45581
-56.25358,-56.91869,45582
-55.93023,-56.77903,45583
-56.30948,-56.77293,45584
-56.85333,-57.26143,45585
-57.87391,-58.80323,45586
-60.25618,-61.50787,45587
-64.68151,-66.32298,45588
-74.57146,-81.63302,45589
-74.7317,-70.65325,45590
-65.92956,-63.6653,45591
-61.75712,-59.88426,45592
-59.49523,-58.46451,45593
-59.27824,-58.7862,45594
-60.7281,-59.47583,45595
-63.75166,-61.10621,45596
-70.54324,-66.59739,45597
-82.83916,-97.49434,45598
-66.70902,-69.18615,45599
-60.69096,-62.69158,45600
-57.60734,-58.99432,45601
-56.08503,-56.92264,45602
-54.83906,-55.53973,45603
-54.00148,-54.83558,45604
-53.92713,-54.74865,45605
-54.02883,-54.71062,45606
-54.03519,-54.77557,45607
-54.23771,-55.15167,45608
-54.51819,-55.46528,45609
-54.82234,-55.67253,45610
-55.11424,-55.86158,45611
-54.97394,-55.78895,45612
-54.61642,-55.58772,45613
-54.46448,-55.28566,45614
-54.24971,-54.80927,45615
-53.91208,-54.6033,45616
-53.70131,-54.56673,45617
-53.56706,-54.22243,45618
-53.53184,-54.0463,45619
-53.65162,-54.3505,45620
-53.90799,-54.69611,45621
-54.57435,-55.19268,45622
-55.58325,-56.13775,45623
-56.27989,-57.17688,45624
-56.8527,-58.07862,45625
-57.80328,-58.59086,45626
-58.27267,-58.49,45627
-57.64049,-58.37375,45628
-56.81629,-57.97477,45629
-56.12285,-56.62186,45630
-55.08143,-55.195,45631
-53.79377,-54.16817,45632
-52.76596,-53.1454,45633
-51.95094,-52.16842,45634
-51.14122,-51.35064,45635
-50.60668,-50.68643,45636
-50.42627,-50.43998,45637
-50.3078,-50.55681,45638
-50.46502,-50.67511,45639
-51.15238,-51.01162,45640
-51.90874,-51.90376,45641
-52.78161,-53.07898,45642
-54.52116,-54.39382,45643
-56.88668,-56.44923,45644
-59.70231,-59.99035,45645
-65.66027,-65.89424,45646
-92.06968,-84.27513,45647
-66.87972,-67.59767,45648
-61.05039,-60.84814,45649
-57.48748,-57.78391,45650
-55.43187,-55.84269,45651
-53.98349,-54.16026,45652
-52.89458,-52.99271,45653
-52.09888,-52.22528,45654
-51.38655,-51.58257,45655
-51.07853,-51.31239,45656
-51.31893,-51.43149,45657
-51.66648,-51.73199,45658
-52.1562,-52.43965,45659
-53.06508,-53.45321,45660
-54.01985,-54.23572,45661
-54.91891,-55.16403,45662
-56.18664,-56.67752,45663
-57.66677,-58.12597,45664
-58.98317,-59.26172,45665
-60.11817,-60.56166,45666
-61.28642,-62.12687,45667
-63.13295,-64.41103,45668
-65.68749,-67.5045,45669
-68.59937,-70.46498,45670
-74.41352,-75.19965,45671
-92.15662,-98.33391,45672
-104.92284,-78.97237,45673
-127.84182,-75.26453,45674
-83.01406,-74.92054,45675
-76.69639,-74.77122,45676
-76.36668,-73.63896,45677
-82.81187,-75.76035,45678
-88.09385,-83.80561,45679
-82.12715,-88.58071,45680
-80.42621,-113.2119,45681
-73.93932,-78.37021,45682
-69.50359,-73.32834,45683
-66.72735,-68.81304,45684
-63.63269,-64.01855,45685
-60.90588,-61.60968,45686
-59.24633,-60.50301,45687
-58.36851,-59.22691,45688
-57.8438,-58.39955,45689
-57.57993,-58.29256,45690
-57.9631,-58.5804,45691
-59.20974,-59.70577,45692
-61.00695,-61.75789,45693
-63.70951,-64.68316,45694
-69.11244,-71.75419,45695
-90.90549,-79.57244,45696
-69.8849,-68.56976,45697
-63.34741,-63.89525,45698
-60.42726,-60.12131,45699
-58.4737,-57.80369,45700
-56.79445,-56.67436,45701
-56.07348,-55.99837,45702
-55.79641,-55.43884,45703
-55.12203,-55.10695,45704
-54.80782,-55.05395,45705
-55.05752,-54.93265,45706
-54.86799,-54.67853,45707
-54.46239,-54.72089,45708
-54.5342,-54.88777,45709
-54.58958,-54.67686,45710
-54.36286,-54.46145,45711
-54.36233,-54.70665,45712
-54.6572,-55.16074,45713
-54.90749,-55.41849,45714
-55.01852,-55.47998,45715
-55.27262,-55.77965,45716
-55.76862,-56.46878,45717
-56.02322,-56.82941,45718
-55.9611,-56.65771,45719
-56.0514,-56.76525,45720
-56.12569,-57.13943,45721
-56.2231,-57.35913,45722
-57.05594,-57.97825,45723
-58.40423,-59.5208,45724
-59.54039,-61.70236,45725
-61.14562,-64.06394,45726
-63.93861,-66.92815,45727
-67.81713,-73.22665,45728
-74.92409,-86.17043,45729
-87.04153,-72.15039,45730
-71.83831,-66.79723,45731
-65.54726,-62.09823,45732
-61.41583,-59.2486,45733
-58.76604,-57.52543,45734
-56.74877,-55.7271,45735
-55.26358,-54.29864,45736
-54.43086,-53.60371,45737
-54.00562,-53.21032,45738
-53.89999,-53.13439,45739
-54.13486,-53.48402,45740
-54.47378,-53.79458,45741
-54.83926,-54.06565,45742
-55.27503,-54.61605,45743
-55.47707,-54.95899,45744
-55.30186,-54.81363,45745
-55.0872,-54.74795,45746
-55.12129,-54.91449,45747
-55.49449,-55.1978,45748
-56.21856,-55.9564,45749
-57.38492,-57.47692,45750
-59.33151,-59.63767,45751
-62.4325,-62.74061,45752
-67.04637,-68.25043,45753
-76.63733,-83.85659,45754
-74.76365,-72.53868,45755
-65.90501,-64.87315,45756
-62.2942,-60.88084,45757
-59.45202,-58.2943,45758
-56.63317,-55.89746,45759
-54.67534,-53.9535,45760
-53.55039,-52.87655,45761
-52.66852,-52.16295,45762
-52.14319,-51.50573,45763
-52.18743,-51.34722,45764
-52.61225,-51.89094,45765
-53.67377,-52.939,45766
-55.62579,-54.40668,45767
-57.94504,-56.46368,45768
-61.38121,-59.72987,45769
-69.2815,-65.08224,45770
-89.97865,-74.1866,45771
-69.42872,-76.12003,45772
-61.69665,-64.32775,45773
-57.92723,-59.83443,45774
-55.96904,-57.07633,45775
-53.6904,-54.4797,45776
-51.82074,-52.59959,45777
-50.87575,-51.43169,45778
-50.03452,-50.45047,45779
-49.34611,-49.84494,45780
-49.22647,-49.66635,45781
-49.24927,-49.57812,45782
-49.35094,-49.78469,45783
-49.84927,-50.32424,45784
-50.36025,-50.65751,45785
-50.76194,-50.95886,45786
-51.38839,-51.57056,45787
-51.78466,-52.00549,45788
-51.74829,-52.14555,45789
-51.92966,-52.31012,45790
-52.29895,-52.39933,45791
-52.35703,-52.40744,45792
-52.08078,-52.22799,45793
-51.64263,-51.70795,45794
-51.17698,-51.22416,45795
-50.63301,-50.71675,45796
-49.94704,-49.92638,45797
-49.39912,-49.36243,45798
-49.14328,-49.18413,45799
-49.10771,-49.04352,45800
-49.39202,-49.21308,45801
-50.00879,-49.94507,45802
-50.88922,-50.89957,45803
-52.2597,-52.13601,45804
-54.01712,-53.82039,45805
-55.66966,-55.49672,45806
-57.70323,-57.51512,45807
-60.66169,-60.55396,45808
-63.40434,-63.24806,45809
-65.44844,-65.04975,45810
-68.14897,-68.34271,45811
-71.85122,-73.04298,45812
-77.70572,-76.73199,45813
-94.71623,-83.47664,45814
-80.85223,-81.30902,45815
-70.53406,-69.28339,45816
-64.36382,-63.80799,45817
-60.75684,-60.67802,45818
-58.15479,-57.98723,45819
-55.91051,-55.54463,45820
-53.93944,-53.74758,45821
-52.30554,-52.31438,45822
-51.21983,-51.05999,45823
-50.46392,-50.1214,45824
-49.69186,-49.47311,45825
-49.18613,-49.10172,45826
-49.11381,-48.99984,45827
-49.13608,-48.97815,45828
-49.26619,-49.05196,45829
-49.65922,-49.39897,45830
-50.03643,-49.88379,45831
-50.4617,-50.38705,45832
-51.28421,-51.11845,45833
-52.3171,-52.16881,45834
-53.54216,-53.4632,45835
-55.50388,-55.16827,45836
-58.49877,-57.82955,45837
-63.31155,-62.51531,45838
-75.22403,-73.14245,45839
-71.31211,-71.59946,45840
-62.98058,-62.58126,45841
-58.4667,-58.60936,45842
-56.17182,-56.54699,45843
-55.17572,-55.21152,45844
-54.51633,-54.50096,45845
-54.45496,-54.6688,45846
-55.31501,-55.25579,45847
-56.56686,-56.12137,45848
-58.30557,-58.22497,45849
-61.69487,-61.98845,45850
-67.4355,-66.7158,45851
-78.00422,-75.61809,45852
-76.04043,-74.99237,45853
-67.31835,-66.90161,45854
-64.60657,-64.71035,45855
-63.87426,-64.15688,45856
-63.81576,-64.59528,45857
-64.64941,-65.73036,45858
-66.2868,-66.29522,45859
-67.48288,-66.37309,45860
-67.46169,-67.52951,45861
-66.30323,-68.13741,45862
-64.37963,-65.13897,45863
-62.25913,-61.7828,45864
-59.88339,-59.82924,45865
-57.59815,-58.07593,45866
-56.20645,-56.2454,45867
-55.55666,-55.22354,45868
-54.96225,-55.00956,45869
-54.64527,-54.96395,45870
-55.12883,-55.08986,45871
-56.2252,-55.91856,45872
-57.78623,-57.70533,45873
-60.26242,-60.38995,45874
-64.08681,-64.15944,45875
-70.30848,-70.3686,45876
-89.59898,-88.92985,45877
-75.48563,-75.3596,45878
-69.39442,-68.92604,45879
-65.92612,-65.917,45880
-64.39354,-65.0253,45881
-63.84533,-64.56872,45882
-63.07835,-63.34294,45883
-62.37413,-62.22698,45884
-62.07387,-61.90995,45885
-61.6561,-61.86776,45886
-60.97552,-61.31877,45887
-60.46407,-60.51483,45888
-60.12372,-60.14593,45889
-59.51096,-59.78011,45890
-58.98338,-59.06438,45891
-59.45265,-59.18434,45892
-60.60697,-60.58401,45893
-61.47472,-61.84612,45894
-63.13647,-62.91165,45895
-66.93911,-65.87424,45896
-70.93054,-71.14406,45897
-73.7012,-76.24208,45898
-79.25401,-79.23804,45899
-82.07424,-79.01032,45900
-75.54895,-75.23489,45901
-69.60392,-69.4601,45902
-64.12953,-63.78396,45903
-59.99119,-59.76981,45904
-57.29577,-57.00244,45905
-55.19223,-54.87715,45906
-53.69665,-53.60796,45907
-52.9925,-53.03902,45908
-52.64801,-52.60159,45909
-52.67955,-52.56057,45910
-53.48042,-53.26771,45911
-54.71568,-54.32628,45912
-56.24087,-56.02257,45913
-59.30086,-59.61002,45914
-66.27124,-66.39669,45915
-79.93513,-86.72245,45916
-63.58177,-63.97417,45917
-58.26521,-58.30209,45918
-55.22572,-55.31271,45919
-53.43238,-53.41143,45920
-52.40519,-52.42561,45921
-51.70298,-51.95494,45922
-51.25675,-51.41052,45923
-51.17531,-51.01226,45924
-51.15848,-51.01137,45925
-50.98429,-51.02948,45926
-50.84321,-50.84018,45927
-50.73269,-50.64686,45928
-50.66934,-50.64257,45929
-50.88767,-50.86436,45930
-51.28439,-51.19829,45931
-51.77458,-51.68174,45932
-52.74982,-52.61888,45933
-54.35154,-54.17002,45934
-56.36744,-56.34823,45935
-59.02618,-59.18741,45936
-63.08052,-62.73586,45937
-70.16077,-68.3802,45938
-92.8855,-86.74541,45939
-77.87888,-75.77297,45940
-71.94253,-71.7443,45941
-67.91126,-68.98844,45942
-66.87233,-67.56815,45943
-67.38102,-67.73412,45944
-67.47121,-68.45949,45945
-68.91476,-70.07957,45946
-73.35747,-73.17376,45947
-83.13374,-80.71807,45948
-80.3551,-81.32264,45949
-73.6884,-74.34249,45950
-74.46483,-74.48674,45951
-73.81328,-72.24434,45952
-70.90157,-69.77472,45953
-70.36105,-70.22816,45954
-69.73505,-69.89231,45955
-68.23392,-68.41355,45956
-68.03598,-68.54443,45957
-67.16862,-67.4532,45958
-65.17318,-64.78582,45959
-64.11356,-63.39486,45960
-62.87749,-62.36125,45961
-61.20487,-61.08675,45962
-60.98115,-60.97452,45963
-62.33165,-62.16654,45964
-64.3762,-64.30255,45965
-67.90329,-68.39813,45966
-75.25295,-75.35502,45967
-88.16725,-101.74911,45968
-71.76788,-73.38813,45969
-67.33079,-67.40091,45970
-66.09506,-66.1589,45971
-65.37384,-66.04153,45972
-64.89436,-65.6521,45973
-66.12568,-66.43653,45974
-68.94281,-69.05531,45975
-71.49811,-72.57193,45976
-74.10594,-76.26136,45977
-81.45907,-84.09834,45978
-91.48416,-85.28548,45979
-86.70993,-79.97433,45980
-113.50969,-92.51166,45981
-89.85976,-84.88526,45982
-77.93031,-79.04339,45983
-69.27929,-70.99925,45984
-64.81507,-65.09717,45985
-61.98136,-61.99799,45986
-59.25408,-59.87694,45987
-57.44942,-58.00552,45988
-56.80555,-56.80903,45989
-56.21734,-56.26901,45990
-55.63403,-56.12302,45991
-55.98479,-56.35287,45992
-56.7998,-56.78304,45993
-57.28458,-57.48759,45994
-58.67395,-59.20651,45995
-62.02306,-62.27255,45996
-66.27982,-66.7137,45997
-74.08372,-79.57552,45998
-70.83009,-68.78411,45999
-61.11228,-61.0512,46000
-56.7982,-56.67134,46001
-53.82686,-53.55025,46002
-51.62999,-51.43166,46003
-50.07249,-49.89962,46004
-48.84437,-48.70479,46005
-47.96645,-47.9611,46006
-47.56426,-47.5362,46007
-47.48554,-47.24548,46008
-47.59982,-47.36151,46009
-47.99132,-48.02498,46010
-48.79211,-48.93058,46011
-50.18434,-50.15142,46012
-52.32583,-52.1961,46013
-55.37298,-55.27583,46014
-60.45922,-60.18939,46015
-74.99509,-73.39178,46016
-66.55361,-67.01872,46017
-59.94611,-60.08127,46018
-56.47136,-56.39377,46019
-54.73168,-54.55129,46020
-54.03394,-53.97397,46021
-53.60954,-53.65786,46022
-53.75652,-53.80378,46023
-54.59505,-54.72498,46024
-55.41468,-55.47709,46025
-56.63884,-56.22736,46026
-58.988,-58.31525,46027
-61.16036,-61.07625,46028
-63.45945,-63.58753,46029
-70.32346,-69.09922,46030
-102.42641,-89.45847,46031
-79.41388,-77.44957,46032
-69.26568,-69.44182,46033
-63.16327,-63.73135,46034
-60.81466,-60.89744,46035
-59.45624,-59.4915,46036
-57.91383,-58.29734,46037
-56.89182,-57.20965,46038
-56.63483,-56.61175,46039
-56.76055,-56.63675,46040
-56.87537,-56.92322,46041
-57.19967,-57.49425,46042
-58.44553,-58.88191,46043
-60.75702,-60.81462,46044
-63.88578,-63.22448,46045
-68.83166,-68.80048,46046
-83.08501,-101.28707,46047
-72.32057,-71.0568,46048
-65.12866,-65.93403,46049
-62.19354,-62.5619,46050
-60.43138,-60.23833,46051
-58.66807,-58.66588,46052
-57.73812,-57.97014,46053
-57.71634,-57.81462,46054
-57.71621,-57.6212,46055
-58.15908,-58.02418,46056
-59.79439,-59.73445,46057
-62.23845,-62.47473,46058
-66.19791,-66.7663,46059
-78.23312,-78.5684,46060
-73.25405,-73.03388,46061
-66.75032,-65.70542,46062
-63.3692,-62.48467,46063
-61.03778,-60.91377,46064
-60.22333,-60.40869,46065
-60.91696,-60.70393,46066
-61.70706,-61.0457,46067
-61.79504,-61.14362,46068
-62.53873,-61.96703,46069
-63.63933,-63.25217,46070
-63.86345,-63.91522,46071
-64.89331,-64.94171,46072
-66.73132,-66.14153,46073
-67.57983,-66.7025,46074
-71.4993,-70.24654,46075
-89.9923,-82.61221,46076
-87.13599,-89.75309,46077
-77.92611,-77.80691,46078
-68.96176,-70.676,46079
-66.03616,-67.47253,46080
-64.5479,-64.10236,46081
-61.62444,-60.98164,46082
-59.04574,-59.21659,46083
-56.87792,-57.05446,46084
-54.661,-54.53412,46085
-52.89451,-52.87007,46086
-51.51782,-51.55088,46087
-50.3849,-50.29331,46088
-49.75069,-49.66502,46089
-49.54309,-49.46427,46090
-49.58163,-49.36698,46091
-49.98153,-49.78918,46092
-50.68777,-50.67732,46093
-51.56521,-51.51538,46094
-52.8433,-52.67709,46095
-54.57223,-54.46053,46096
-56.17104,-55.87781,46097
-57.26714,-56.6375,46098
-58.33208,-57.82645,46099
-59.43562,-59.09888,46100
-59.77576,-59.21284,46101
-59.64813,-58.98678,46102
-59.61287,-58.94818,46103
-58.80385,-58.2021,46104
-57.62665,-57.2947,46105
-57.06419,-56.7577,46106
-56.29601,-55.77701,46107
-55.29592,-54.8875,46108
-55.11866,-54.90852,46109
-55.19138,-54.90816,46110
-55.01984,-54.69884,46111
-55.69375,-55.39902,46112
-57.09312,-56.5637,46113
-58.24695,-57.57156,46114
-60.09884,-59.56247,46115
-63.15184,-62.37069,46116
-66.38836,-65.11644,46117
-71.81907,-70.2543,46118
-90.54168,-79.39955,46119
-76.74529,-92.85358,46120
-69.06354,-71.24534,46121
-65.49883,-66.03295,46122
-63.6698,-64.43793,46123
-61.3808,-61.99387,46124
-59.89483,-60.31763,46125
-59.57562,-60.36346,46126
-59.07938,-59.98616,46127
-58.98409,-59.54051,46128
-59.70001,-60.16535,46129
-59.86958,-60.50127,46130
-60.36786,-61.0519,46131
-62.65065,-63.42767,46132
-65.21299,-66.28018,46133
-67.28029,-69.15491,46134
-71.26603,-75.25795,46135
-79.8827,-93.04588,46136
-79.30778,-75.00294,46137
-68.57621,-66.6207,46138
-64.11915,-63.36881,46139
-60.97484,-61.10389,46140
-58.75533,-58.49219,46141
-57.49894,-56.69512,46142
-56.12455,-55.55865,46143
-54.72416,-54.56916,46144
-54.0152,-53.87387,46145
-53.64311,-53.34798,46146
-53.4514,-53.10226,46147
-53.80348,-53.55537,46148
-54.55616,-54.38898,46149
-55.72326,-55.32818,46150
-57.58876,-57.07752,46151
-59.85967,-59.97354,46152
-63.08208,-63.33459,46153
-68.78406,-66.87808,46154
-75.30168,-71.96903,46155
-81.85472,-83.51152,46156
-86.26609,-88.96623,46157
-80.48599,-88.42894,46158
-86.24563,-86.79053,46159
-82.88882,-82.36638,46160
-79.67254,-83.96299,46161
-81.94126,-84.56651,46162
-81.3506,-82.06852,46163
-81.45565,-85.35828,46164
-94.87641,-93.4782,46165
-87.05052,-105.45017,46166
-79.02704,-79.64473,46167
-70.81417,-70.99729,46168
-64.87524,-65.59353,46169
-61.24188,-61.59675,46170
-58.62713,-58.66045,46171
-56.17701,-56.23266,46172
-54.10378,-54.23701,46173
-52.53565,-52.739,46174
-51.11123,-51.31269,46175
-49.90513,-50.01477,46176
-49.25694,-49.34322,46177
-49.04102,-49.17011,46178
-49.11327,-49.21862,46179
-49.74317,-49.82673,46180
-51.13166,-51.30241,46181
-53.36996,-53.6814,46182
-57.10783,-57.6587,46183
-65.05564,-66.39145,46184
-71.36391,-70.06391,46185
-60.12661,-59.71286,46186
-56.16074,-55.55138,46187
-53.67979,-53.20533,46188
-51.9646,-51.79759,46189
-51.11314,-50.99586,46190
-50.71547,-50.5054,46191
-50.33829,-50.14238,46192
-50.18411,-50.01256,46193
-50.30389,-50.1014,46194
-50.45494,-50.22534,46195
-50.69312,-50.40358,46196
-50.99413,-50.6862,46197
-51.26691,-51.08421,46198
-51.82474,-51.69573,46199
-52.662,-52.36881,46200
-53.40637,-52.97145,46201
-54.36065,-53.9245,46202
-55.74445,-55.33604,46203
-56.91025,-56.58046,46204
-57.8432,-57.56561,46205
-59.08624,-58.66094,46206
-60.08593,-59.46445,46207
-60.24114,-59.60022,46208
-59.83201,-59.29107,46209
-59.01703,-58.56991,46210
-58.15973,-57.65878,46211
-57.58111,-57.03288,46212
-56.93397,-56.62092,46213
-56.06825,-55.99395,46214
-55.52923,-55.33747,46215
-55.60664,-55.17195,46216
-55.86803,-55.3778,46217
-55.93525,-55.57338,46218
-56.10611,-55.9182,46219
-56.56163,-56.44751,46220
-57.06335,-56.84529,46221
-57.68926,-57.40301,46222
-58.70611,-58.48231,46223
-60.11917,-59.83689,46224
-61.94923,-61.43681,46225
-63.75899,-63.06414,46226
-64.70476,-64.01015,46227
-65.39611,-65.02999,46228
-66.16406,-66.03558,46229
-65.64714,-64.84397,46230
-64.26195,-63.11586,46231
-63.25358,-62.71463,46232
-62.53042,-62.3884,46233
-61.94734,-61.49203,46234
-61.60456,-61.10849,46235
-61.60111,-61.36899,46236
-61.76677,-61.49615,46237
-61.36082,-61.05061,46238
-60.79192,-60.5914,46239
-61.04907,-60.71551,46240
-61.14172,-60.61946,46241
-60.38641,-59.84856,46242
-60.07035,-59.51039,46243
-59.64456,-59.31559,46244
-58.42594,-58.41132,46245
-58.02048,-57.87159,46246
-58.42315,-58.02221,46247
-58.25429,-57.92707,46248
-58.35667,-58.03972,46249
-59.51305,-59.13546,46250
-61.10068,-61.02963,46251
-64.54313,-64.48424,46252
-74.959,-72.64575,46253
-74.83122,-76.63614,46254
-64.79284,-64.37507,46255
-59.38087,-59.35911,46256
-56.56536,-56.85446,46257
-54.77461,-54.94307,46258
-53.40051,-53.49716,46259
-52.88115,-53.00427,46260
-52.75299,-52.73696,46261
-52.49672,-52.3403,46262
-52.57151,-52.51294,46263
-52.90362,-53.02071,46264
-53.16337,-53.26743,46265
-53.85047,-53.77454,46266
-55.0158,-54.80381,46267
-56.25914,-56.08101,46268
-58.19859,-58.0042,46269
-61.57966,-61.11948,46270
-67.03429,-66.43103,46271
-86.42897,-86.55957,46272
-68.77136,-69.08744,46273
-62.67588,-63.28416,46274
-59.74367,-60.19705,46275
-58.23848,-58.54201,46276
-57.3041,-57.63168,46277
-56.62636,-57.02843,46278
-56.60676,-57.01808,46279
-57.09729,-57.37756,46280
-57.65114,-57.88209,46281
-58.72792,-59.33422,46282
-60.84941,-61.98975,46283
-64.30104,-65.64934,46284
-70.99681,-73.84713,46285
-89.00721,-77.61941,46286
-69.31248,-67.61423,46287
-63.38256,-62.60603,46288
-60.38087,-59.46745,46289
-58.75766,-57.98648,46290
-57.30509,-56.878,46291
-56.17839,-55.69724,46292
-55.42181,-54.84708,46293
-54.45932,-54.01941,46294
-53.38259,-52.93942,46295
-52.39922,-51.93076,46296
-51.42986,-51.13065,46297
-50.68262,-50.41128,46298
-50.2172,-49.81034,46299
-49.91098,-49.57854,46300
-49.93201,-49.74222,46301
-50.24455,-49.95876,46302
-50.56802,-50.22144,46303
-51.07596,-50.83925,46304
-51.85846,-51.52917,46305
-52.47119,-51.97893,46306
-52.86366,-52.53922,46307
-53.31916,-53.07158,46308
-53.70611,-53.1992,46309
-53.88384,-53.38436,46310
-53.993,-53.7218,46311
-54.18272,-53.78356,46312
-54.30898,-53.75659,46313
-54.09972,-53.7809,46314
-54.01228,-53.81106,46315
-54.57758,-54.17055,46316
-55.21558,-54.73478,46317
-55.52255,-55.15095,46318
-56.32732,-55.88759,46319
-57.6992,-57.14529,46320
-58.79718,-58.361,46321
-60.01774,-59.68842,46322
-61.84272,-61.37553,46323
-62.85751,-62.17355,46324
-62.32912,-61.58587,46325
-61.53691,-60.873,46326
-60.85221,-60.29093,46327
-59.93807,-59.37725,46328
-59.05889,-58.46395,46329
-58.68972,-58.18766,46330
-58.88642,-58.63416,46331
-59.73583,-59.68331,46332
-61.70016,-61.46906,46333
-65.10368,-64.29559,46334
-70.76146,-69.49341,46335
-97.90723,-91.36241,46336
-71.49917,-72.07407,46337
-65.67167,-66.29286,46338
-62.42646,-62.81352,46339
-60.55867,-60.8352,46340
-59.58664,-59.86626,46341
-58.91773,-59.05032,46342
-58.75613,-58.68851,46343
-59.29914,-59.16379,46344
-60.02391,-60.03309,46345
-61.08072,-61.44514,46346
-63.30581,-63.71146,46347
-66.48049,-65.66584,46348
-69.744,-67.70863,46349
-73.54376,-73.13161,46350
-79.95471,-85.01293,46351
-90.36553,-95.90754,46352
-74.8172,-78.42643,46353
-70.19725,-71.18192,46354
-66.86343,-67.29271,46355
-63.2276,-63.85388,46356
-60.50645,-61.00603,46357
-59.21152,-59.55013,46358
-58.75046,-59.02364,46359
-58.78582,-58.98544,46360
-59.9927,-60.17425,46361
-63.30674,-63.60222,46362
-70.23822,-71.3262,46363
-79.26505,-74.64494,46364
-64.04531,-62.71899,46365
-58.80254,-58.27321,46366
-56.13442,-55.94459,46367
-54.31296,-54.15374,46368
-52.98537,-52.83685,46369
-52.16618,-52.029,46370
-51.44944,-51.2716,46371
-50.72197,-50.56972,46372
-50.29772,-50.21865,46373
-50.14034,-50.04196,46374
-50.02853,-49.85863,46375
-50.1094,-49.92149,46376
-50.5936,-50.42756,46377
-51.35651,-51.21847,46378
-52.24315,-52.07529,46379
-53.39717,-53.10702,46380
-54.81726,-54.47757,46381
-56.20833,-55.955,46382
-57.87959,-57.60553,46383
-60.38042,-60.03762,46384
-63.14406,-62.79239,46385
-66.17076,-65.03159,46386
-73.05284,-69.47255,46387
-82.97153,-108.51385,46388
-70.17217,-71.01974,46389
-66.19123,-67.0682,46390
-64.90607,-65.78654,46391
-65.22553,-65.96528,46392
-67.17029,-68.80147,46393
-75.4513,-82.10585,46394
-76.66093,-73.68155,46395
-69.36051,-67.93526,46396
-65.70917,-64.3255,46397
-62.85715,-61.86685,46398
-62.00489,-61.29523,46399
-62.16436,-61.61933,46400
-62.75974,-62.24978,46401
-65.18832,-64.08656,46402
-69.2397,-67.17228,46403
-72.70916,-71.08599,46404
-78.87451,-77.46595,46405
-103.80455,-85.18836,46406
-85.93236,-87.34301,46407
-81.22131,-110.47345,46408
-78.09865,-85.18568,46409
-80.8575,-88.87884,46410
-86.03452,-107.99204,46411
-84.49263,-95.92145,46412
-86.0089,-93.93196,46413
-95.65666,-94.79795,46414
-89.25968,-100.431,46415
-80.97604,-85.78882,46416
-76.83145,-80.24219,46417
-71.48587,-73.53909,46418
-66.68337,-67.78562,46419
-64.36086,-64.94683,46420
-63.33156,-63.72546,46421
-62.40885,-62.716,46422
-62.68153,-63.05594,46423
-65.33986,-66.11231,46424
-71.73707,-72.64053,46425
-79.09898,-80.38117,46426
-64.9023,-64.77141,46427
-60.0115,-59.54363,46428
-57.20265,-57.03005,46429
-55.31995,-55.39752,46430
-54.50117,-54.52885,46431
-54.56206,-54.58262,46432
-55.12891,-55.2634,46433
-56.30095,-56.46836,46434
-58.11778,-58.34828,46435
-60.52334,-60.96418,46436
